ID,Street_Address,City,Country,Unit,Type,Parent
746-2,ulica Wiosenna,Warsaw,RP,86,Unit,746
747-1,plac Sawickiej,Warsaw,RP,83,Unit,747
747-2,plac Sawickiej,Warsaw,RP,84,Unit,747
748-1,aleja Jadwigi,Warsaw,RP,56,Unit,748
748-2,aleja Jadwigi,Warsaw,RP,52,Unit,748
748-3,aleja Jadwigi,Warsaw,RP,49,Unit,748
749-1,aleja Jana Pawła II,Warsaw,RP,24,Unit,749
749-2,aleja Jana Pawła II,Warsaw,RP,41,Unit,749
750-1,ulica Korczaka,Warsaw,RP,288,Unit,750
750-2,ulica Korczaka,Warsaw,RP,304,Unit,750
750-3,ulica Korczaka,Warsaw,RP,299,Unit,750
751-1,al. Wilcza,Warsaw,RP,590,Unit,751
752-1,ul. Głogowa,Warsaw,RP,81,Unit,752
752-2,ul. Głogowa,Warsaw,RP,93,Unit,752
752-3,ul. Głogowa,Warsaw,RP,61,Unit,752
753-1,plac Rynek,Warsaw,RP,368,Unit,753
753-2,plac Rynek,Warsaw,RP,369,Unit,753
754-1,pl. Ściegiennego,Warsaw,RP,92,Unit,754
754-2,pl. Ściegiennego,Warsaw,RP,90,Unit,754
754-3,pl. Ściegiennego,Warsaw,RP,77,Unit,754
754-4,pl. Ściegiennego,Warsaw,RP,80,Unit,754
755-1,pl. Bolesława Krzywoustego,Warsaw,RP,11,Unit,755
755-2,pl. Bolesława Krzywoustego,Warsaw,RP,11,Unit,755
756-1,aleja Stolarska,Warsaw,RP,32,Unit,756
756-2,aleja Stolarska,Warsaw,RP,8,Unit,756
756-3,aleja Stolarska,Warsaw,RP,35,Unit,756
756-4,aleja Stolarska,Warsaw,RP,27,Unit,756
757-1,plac Lubelska,Warsaw,RP,555,Unit,757
757-2,plac Lubelska,Warsaw,RP,557,Unit,757
758-1,aleja Głowackiego,Warsaw,RP,1008,Unit,758
758-2,aleja Głowackiego,Warsaw,RP,1012,Unit,758
758-3,aleja Głowackiego,Warsaw,RP,994,Unit,758
758-4,aleja Głowackiego,Warsaw,RP,1008,Unit,758
759-1,pl. Morska,Warsaw,RP,106,Unit,759
759-2,pl. Morska,Warsaw,RP,98,Unit,759
759-3,pl. Morska,Warsaw,RP,92,Unit,759
759-4,pl. Morska,Warsaw,RP,116,Unit,759
760-1,pl. Torowa,Warsaw,RP,2,Unit,760
760-2,pl. Torowa,Warsaw,RP,17,Unit,760
760-3,pl. Torowa,Warsaw,RP,30,Unit,760
760-4,pl. Torowa,Warsaw,RP,9,Unit,760
761-1,al. Owocowa,Warsaw,RP,87,Unit,761
761-2,al. Owocowa,Warsaw,RP,74,Unit,761
761-3,al. Owocowa,Warsaw,RP,88,Unit,761
762-1,plac Wypoczynkowa,Warsaw,RP,14,Unit,762
762-2,plac Wypoczynkowa,Warsaw,RP,36,Unit,762
763-1,aleja Rumiankowa,Warsaw,RP,611,Unit,763
763-2,aleja Rumiankowa,Warsaw,RP,610,Unit,763
764-1,ul. Robotnicza,Warsaw,RP,26,Unit,764
764-2,ul. Robotnicza,Warsaw,RP,22,Unit,764
764-3,ul. Robotnicza,Warsaw,RP,37,Unit,764
765-1,ul. Asnyka,Warsaw,RP,71,Unit,765
765-2,ul. Asnyka,Warsaw,RP,71,Unit,765
765-3,ul. Asnyka,Warsaw,RP,60,Unit,765
766-1,ulica Chmielna,Warsaw,RP,51,Unit,766
766-2,ulica Chmielna,Warsaw,RP,34,Unit,766
766-3,ulica Chmielna,Warsaw,RP,53,Unit,766
766-4,ulica Chmielna,Warsaw,RP,36,Unit,766
767-1,ulica Zamkowa,Warsaw,RP,38,Unit,767
767-2,ulica Zamkowa,Warsaw,RP,15,Unit,767
767-3,ulica Zamkowa,Warsaw,RP,22,Unit,767
767-4,ulica Zamkowa,Warsaw,RP,5,Unit,767
768-1,ul. Górska,Warsaw,RP,344,Unit,768
769-1,ul. Kosynierów,Warsaw,RP,79,Unit,769
770-1,plac Mickiewicza,Warsaw,RP,58,Unit,770
770-2,plac Mickiewicza,Warsaw,RP,31,Unit,770
771-1,al. Zaciszna,Warsaw,RP,811,Unit,771
771-2,al. Zaciszna,Warsaw,RP,836,Unit,771
771-3,al. Zaciszna,Warsaw,RP,815,Unit,771
771-4,al. Zaciszna,Warsaw,RP,827,Unit,771
772-1,ulica Brzoskwiniowa,Warsaw,RP,692,Unit,772
772-2,ulica Brzoskwiniowa,Warsaw,RP,663,Unit,772
772-3,ulica Brzoskwiniowa,Warsaw,RP,673,Unit,772
772-4,ulica Brzoskwiniowa,Warsaw,RP,660,Unit,772
773-1,ul. Gajowa,Warsaw,RP,75,Unit,773
773-2,ul. Gajowa,Warsaw,RP,102,Unit,773
773-3,ul. Gajowa,Warsaw,RP,80,Unit,773
773-4,ul. Gajowa,Warsaw,RP,91,Unit,773
774-1,al. Piekarska,Warsaw,RP,88,Unit,774
774-2,al. Piekarska,Warsaw,RP,95,Unit,774
774-3,al. Piekarska,Warsaw,RP,85,Unit,774
775-1,al. Piękna,Warsaw,RP,639,Unit,775
775-2,al. Piękna,Warsaw,RP,622,Unit,775
775-3,al. Piękna,Warsaw,RP,635,Unit,775
776-1,al. Słowicza,Warsaw,RP,22,Unit,776
776-2,al. Słowicza,Warsaw,RP,6,Unit,776
777-1,aleja Nowa,Warsaw,RP,354,Unit,777
778-1,pl. Kossaka,Warsaw,RP,11,Unit,778
778-2,pl. Kossaka,Warsaw,RP,26,Unit,778
778-3,pl. Kossaka,Warsaw,RP,15,Unit,778
778-4,pl. Kossaka,Warsaw,RP,3,Unit,778
779-1,pl. Strumykowa,Warsaw,RP,26,Unit,779
780-1,aleja Środkowa,Warsaw,RP,944,Unit,780
780-2,aleja Środkowa,Warsaw,RP,943,Unit,780
781-1,al. Leszczynowa,Warsaw,RP,11,Unit,781
781-2,al. Leszczynowa,Warsaw,RP,21,Unit,781
781-3,al. Leszczynowa,Warsaw,RP,12,Unit,781
782-1,plac Jana Pawła II,Warsaw,RP,10,Unit,782
783-1,ulica Broniewskiego,Warsaw,RP,28,Unit,783
783-2,ulica Broniewskiego,Warsaw,RP,24,Unit,783
783-3,ulica Broniewskiego,Warsaw,RP,15,Unit,783
783-4,ulica Broniewskiego,Warsaw,RP,4,Unit,783
784-1,aleja Szmaragdowa,Warsaw,RP,99,Unit,784
784-2,aleja Szmaragdowa,Warsaw,RP,69,Unit,784
785-1,pl. Dąbrowskiej,Warsaw,RP,130,Unit,785
786-1,al. Bolesława Krzywoustego,Warsaw,RP,64,Unit,786
786-2,al. Bolesława Krzywoustego,Warsaw,RP,53,Unit,786
786-3,al. Bolesława Krzywoustego,Warsaw,RP,56,Unit,786
787-1,ulica Chmielna,Warsaw,RP,54,Unit,787
787-2,ulica Chmielna,Warsaw,RP,52,Unit,787
788-1,aleja Lelewela,Warsaw,RP,320,Unit,788
788-2,aleja Lelewela,Warsaw,RP,339,Unit,788
789-1,al. Lipowa,Warsaw,RP,62,Unit,789
789-2,al. Lipowa,Warsaw,RP,63,Unit,789
789-3,al. Lipowa,Warsaw,RP,70,Unit,789
789-4,al. Lipowa,Warsaw,RP,82,Unit,789
790-1,aleja Wilcza,Warsaw,RP,37,Unit,790
790-2,aleja Wilcza,Warsaw,RP,33,Unit,790
790-3,aleja Wilcza,Warsaw,RP,12,Unit,790
791-1,ul. Asnyka,Warsaw,RP,34,Unit,791
791-2,ul. Asnyka,Warsaw,RP,24,Unit,791
792-1,pl. Kamienna,Warsaw,RP,20,Unit,792
793-1,al. Radosna,Warsaw,RP,18,Unit,793
794-1,al. Nowowiejska,Warsaw,RP,52,Unit,794
795-1,pl. Podwale,Warsaw,RP,46,Unit,795
796-1,pl. Kamienna,Warsaw,RP,68,Unit,796
796-2,pl. Kamienna,Warsaw,RP,58,Unit,796
797-1,pl. Źródlana,Warsaw,RP,445,Unit,797
797-2,pl. Źródlana,Warsaw,RP,428,Unit,797
798-1,aleja Koralowa,Warsaw,RP,698,Unit,798
799-1,plac Grzybowa,Warsaw,RP,794,Unit,799
799-2,plac Grzybowa,Warsaw,RP,790,Unit,799
800-1,ul. Wiejska,Warsaw,RP,594,Unit,800
800-2,ul. Wiejska,Warsaw,RP,607,Unit,800
801-1,ul. Kochanowskiego,Warsaw,RP,16,Unit,801
801-2,ul. Kochanowskiego,Warsaw,RP,35,Unit,801
802-1,aleja Krasińskiego,Warsaw,RP,24,Unit,802
802-2,aleja Krasińskiego,Warsaw,RP,32,Unit,802
802-3,aleja Krasińskiego,Warsaw,RP,35,Unit,802
802-4,aleja Krasińskiego,Warsaw,RP,8,Unit,802
803-1,plac Wiązowa,Warsaw,RP,15,Unit,803
803-2,plac Wiązowa,Warsaw,RP,19,Unit,803
804-1,ulica Promienna,Warsaw,RP,17,Unit,804
804-2,ulica Promienna,Warsaw,RP,9,Unit,804
804-3,ulica Promienna,Warsaw,RP,11,Unit,804
805-1,ulica Letniskowa,Warsaw,RP,48,Unit,805
805-2,ulica Letniskowa,Warsaw,RP,65,Unit,805
805-3,ulica Letniskowa,Warsaw,RP,55,Unit,805
806-1,ulica Wróblewskiego,Warsaw,RP,81,Unit,806
806-2,ulica Wróblewskiego,Warsaw,RP,68,Unit,806
806-3,ulica Wróblewskiego,Warsaw,RP,97,Unit,806
806-4,ulica Wróblewskiego,Warsaw,RP,63,Unit,806
807-1,pl. Tulipanowa,Warsaw,RP,24,Unit,807
807-2,pl. Tulipanowa,Warsaw,RP,19,Unit,807
808-1,pl. Piwna,Warsaw,RP,36,Unit,808
808-2,pl. Piwna,Warsaw,RP,68,Unit,808
808-3,pl. Piwna,Warsaw,RP,57,Unit,808
808-4,pl. Piwna,Warsaw,RP,33,Unit,808
809-1,aleja Podmiejska,Warsaw,RP,12,Unit,809
809-2,aleja Podmiejska,Warsaw,RP,26,Unit,809
810-1,plac Młynarska,Warsaw,RP,24,Unit,810
810-2,plac Młynarska,Warsaw,RP,38,Unit,810
810-3,plac Młynarska,Warsaw,RP,15,Unit,810
811-1,ul. Jałowcowa,Warsaw,RP,652,Unit,811
811-2,ul. Jałowcowa,Warsaw,RP,670,Unit,811
811-3,ul. Jałowcowa,Warsaw,RP,657,Unit,811
812-1,ulica Zapolskiej,Warsaw,RP,70,Unit,812
812-2,ulica Zapolskiej,Warsaw,RP,90,Unit,812
812-3,ulica Zapolskiej,Warsaw,RP,61,Unit,812
812-4,ulica Zapolskiej,Warsaw,RP,63,Unit,812
813-1,ulica Rzemieślnicza,Warsaw,RP,684,Unit,813
813-2,ulica Rzemieślnicza,Warsaw,RP,682,Unit,813
814-1,al. Słowicza,Warsaw,RP,23,Unit,814
814-2,al. Słowicza,Warsaw,RP,12,Unit,814
815-1,ulica Targowa,Warsaw,RP,18,Unit,815
815-2,ulica Targowa,Warsaw,RP,16,Unit,815
815-3,ulica Targowa,Warsaw,RP,6,Unit,815
815-4,ulica Targowa,Warsaw,RP,13,Unit,815
816-1,plac Brzechwy,Warsaw,RP,66,Unit,816
816-2,plac Brzechwy,Warsaw,RP,74,Unit,816
817-1,al. Podwale,Warsaw,RP,551,Unit,817
818-1,aleja Reymonta,Warsaw,RP,16,Unit,818
818-2,aleja Reymonta,Warsaw,RP,4,Unit,818
819-1,al. Promienna,Warsaw,RP,48,Unit,819
819-2,al. Promienna,Warsaw,RP,60,Unit,819
819-3,al. Promienna,Warsaw,RP,77,Unit,819
820-1,al. Jastrzębia,Warsaw,RP,929,Unit,820
820-2,al. Jastrzębia,Warsaw,RP,929,Unit,820
820-3,al. Jastrzębia,Warsaw,RP,952,Unit,820
821-1,ul. Spacerowa,Warsaw,RP,65,Unit,821
821-2,ul. Spacerowa,Warsaw,RP,59,Unit,821
821-3,ul. Spacerowa,Warsaw,RP,46,Unit,821
822-1,plac Kruczkowskiego,Warsaw,RP,231,Unit,822
822-2,plac Kruczkowskiego,Warsaw,RP,227,Unit,822
822-3,plac Kruczkowskiego,Warsaw,RP,234,Unit,822
823-1,aleja Krasickiego,Warsaw,RP,23,Unit,823
823-2,aleja Krasickiego,Warsaw,RP,14,Unit,823
824-1,al. Bankowa,Warsaw,RP,753,Unit,824
825-1,plac Grabowa,Warsaw,RP,70,Unit,825
825-2,plac Grabowa,Warsaw,RP,46,Unit,825
826-1,ulica Powstańców Śląskich,Warsaw,RP,90,Unit,826
827-1,al. Młynarska,Warsaw,RP,67,Unit,827
827-2,al. Młynarska,Warsaw,RP,69,Unit,827
828-1,ulica Wiatraczna,Warsaw,RP,72,Unit,828
828-2,ulica Wiatraczna,Warsaw,RP,55,Unit,828
829-1,al. Poziomkowa,Warsaw,RP,71,Unit,829
829-2,al. Poziomkowa,Warsaw,RP,93,Unit,829
829-3,al. Poziomkowa,Warsaw,RP,90,Unit,829
829-4,al. Poziomkowa,Warsaw,RP,80,Unit,829
830-1,aleja Jagiellońska,Warsaw,RP,20,Unit,830
830-2,aleja Jagiellońska,Warsaw,RP,16,Unit,830
830-3,aleja Jagiellońska,Warsaw,RP,9,Unit,830
830-4,aleja Jagiellońska,Warsaw,RP,3,Unit,830
831-1,plac Cyprysowa,Warsaw,RP,751,Unit,831
831-2,plac Cyprysowa,Warsaw,RP,749,Unit,831
831-3,plac Cyprysowa,Warsaw,RP,771,Unit,831
831-4,plac Cyprysowa,Warsaw,RP,742,Unit,831
832-1,aleja Handlowa,Warsaw,RP,51,Unit,832
832-2,aleja Handlowa,Warsaw,RP,27,Unit,832
832-3,aleja Handlowa,Warsaw,RP,62,Unit,832
833-1,plac Sybiraków,Warsaw,RP,87,Unit,833
833-2,plac Sybiraków,Warsaw,RP,81,Unit,833
833-3,plac Sybiraków,Warsaw,RP,87,Unit,833
833-4,plac Sybiraków,Warsaw,RP,117,Unit,833
834-1,aleja Miarki,Warsaw,RP,29,Unit,834
834-2,aleja Miarki,Warsaw,RP,25,Unit,834
835-1,pl. Krucza,Warsaw,RP,342,Unit,835
836-1,al. Strumykowa,Warsaw,RP,469,Unit,836
836-2,al. Strumykowa,Warsaw,RP,444,Unit,836
836-3,al. Strumykowa,Warsaw,RP,450,Unit,836
837-1,plac Zapolskiej,Warsaw,RP,484,Unit,837
837-2,plac Zapolskiej,Warsaw,RP,506,Unit,837
837-3,plac Zapolskiej,Warsaw,RP,496,Unit,837
837-4,plac Zapolskiej,Warsaw,RP,477,Unit,837
838-1,ul. Owocowa,Warsaw,RP,43,Unit,838
838-2,ul. Owocowa,Warsaw,RP,49,Unit,838
838-3,ul. Owocowa,Warsaw,RP,42,Unit,838
838-4,ul. Owocowa,Warsaw,RP,49,Unit,838
839-1,pl. Ludowa,Warsaw,RP,589,Unit,839
839-2,pl. Ludowa,Warsaw,RP,577,Unit,839
840-1,ulica Kaliska,Warsaw,RP,23,Unit,840
840-2,ulica Kaliska,Warsaw,RP,24,Unit,840
841-1,ulica Kwiatowa,Warsaw,RP,98,Unit,841
841-2,ulica Kwiatowa,Warsaw,RP,102,Unit,841
842-1,aleja Częstochowska,Warsaw,RP,34,Unit,842
842-2,aleja Częstochowska,Warsaw,RP,12,Unit,842
842-3,aleja Częstochowska,Warsaw,RP,4,Unit,842
843-1,plac Długa,Warsaw,RP,7,Unit,843
844-1,aleja Czereśniowa,Warsaw,RP,679,Unit,844
844-2,aleja Czereśniowa,Warsaw,RP,661,Unit,844
845-1,ulica Południowa,Warsaw,RP,93,Unit,845
845-2,ulica Południowa,Warsaw,RP,87,Unit,845
845-3,ulica Południowa,Warsaw,RP,76,Unit,845
846-1,ulica Skrajna,Warsaw,RP,58,Unit,846
846-2,ulica Skrajna,Warsaw,RP,23,Unit,846
846-3,ulica Skrajna,Warsaw,RP,46,Unit,846
846-4,ulica Skrajna,Warsaw,RP,50,Unit,846
847-1,al. Owocowa,Warsaw,RP,78,Unit,847
847-2,al. Owocowa,Warsaw,RP,67,Unit,847
848-1,ul. Krokusowa,Warsaw,RP,833,Unit,848
848-2,ul. Krokusowa,Warsaw,RP,845,Unit,848
849-1,ul. Diamentowa,Warsaw,RP,799,Unit,849
849-2,ul. Diamentowa,Warsaw,RP,808,Unit,849
850-1,aleja Piekarska,Warsaw,RP,44,Unit,850
850-2,aleja Piekarska,Warsaw,RP,59,Unit,850
851-1,al. Jadwigi,Warsaw,RP,97,Unit,851
851-2,al. Jadwigi,Warsaw,RP,77,Unit,851
851-3,al. Jadwigi,Warsaw,RP,110,Unit,851
852-1,aleja Sarnia,Warsaw,RP,569,Unit,852
852-2,aleja Sarnia,Warsaw,RP,580,Unit,852
852-3,aleja Sarnia,Warsaw,RP,565,Unit,852
852-4,aleja Sarnia,Warsaw,RP,589,Unit,852
853-1,plac Kopernika,Warsaw,RP,39,Unit,853
854-1,ul. Akacjowa,Warsaw,RP,50,Unit,854
854-2,ul. Akacjowa,Warsaw,RP,40,Unit,854
854-3,ul. Akacjowa,Warsaw,RP,16,Unit,854
854-4,ul. Akacjowa,Warsaw,RP,40,Unit,854
855-1,ulica Jałowcowa,Warsaw,RP,46,Unit,855
855-2,ulica Jałowcowa,Warsaw,RP,34,Unit,855
855-3,ulica Jałowcowa,Warsaw,RP,19,Unit,855
855-4,ulica Jałowcowa,Warsaw,RP,41,Unit,855
856-1,aleja Młyńska,Warsaw,RP,178,Unit,856
856-2,aleja Młyńska,Warsaw,RP,196,Unit,856
856-3,aleja Młyńska,Warsaw,RP,184,Unit,856
856-4,aleja Młyńska,Warsaw,RP,183,Unit,856
857-1,aleja Listopada,Warsaw,RP,139,Unit,857
857-2,aleja Listopada,Warsaw,RP,161,Unit,857
857-3,aleja Listopada,Warsaw,RP,139,Unit,857
858-1,plac Klonowa,Warsaw,RP,628,Unit,858
858-2,plac Klonowa,Warsaw,RP,605,Unit,858
858-3,plac Klonowa,Warsaw,RP,636,Unit,858
858-4,plac Klonowa,Warsaw,RP,604,Unit,858
859-1,pl. Wojciecha,Warsaw,RP,47,Unit,859
859-2,pl. Wojciecha,Warsaw,RP,36,Unit,859
859-3,pl. Wojciecha,Warsaw,RP,25,Unit,859
859-4,pl. Wojciecha,Warsaw,RP,36,Unit,859
860-1,ul. Władysława Łokietka,Warsaw,RP,114,Unit,860
860-2,ul. Władysława Łokietka,Warsaw,RP,82,Unit,860
861-1,plac Bukowa,Warsaw,RP,88,Unit,861
861-2,plac Bukowa,Warsaw,RP,94,Unit,861
861-3,plac Bukowa,Warsaw,RP,95,Unit,861
861-4,plac Bukowa,Warsaw,RP,77,Unit,861
862-1,al. Koralowa,Warsaw,RP,33,Unit,862
862-2,al. Koralowa,Warsaw,RP,41,Unit,862
862-3,al. Koralowa,Warsaw,RP,41,Unit,862
863-1,al. Krasińskiego,Warsaw,RP,176,Unit,863
863-2,al. Krasińskiego,Warsaw,RP,201,Unit,863
863-3,al. Krasińskiego,Warsaw,RP,188,Unit,863
863-4,al. Krasińskiego,Warsaw,RP,167,Unit,863
864-1,aleja Maczka,Warsaw,RP,38,Unit,864
864-2,aleja Maczka,Warsaw,RP,25,Unit,864
865-1,al. Rzeczna,Warsaw,RP,544,Unit,865
866-1,al. Wypoczynkowa,Warsaw,RP,941,Unit,866
866-2,al. Wypoczynkowa,Warsaw,RP,938,Unit,866
866-3,al. Wypoczynkowa,Warsaw,RP,948,Unit,866
866-4,al. Wypoczynkowa,Warsaw,RP,941,Unit,866
867-1,ul. Warszawska,Warsaw,RP,44,Unit,867
867-2,ul. Warszawska,Warsaw,RP,46,Unit,867
868-1,pl. Topolowa,Warsaw,RP,23,Unit,868
868-2,pl. Topolowa,Warsaw,RP,18,Unit,868
868-3,pl. Topolowa,Warsaw,RP,14,Unit,868
869-1,ulica Mickiewicza,Warsaw,RP,909,Unit,869
870-1,aleja Jałowcowa,Warsaw,RP,23,Unit,870
870-2,aleja Jałowcowa,Warsaw,RP,56,Unit,870
871-1,aleja Wiśniowa,Warsaw,RP,73,Unit,871
871-2,aleja Wiśniowa,Warsaw,RP,46,Unit,871
872-1,plac Sybiraków,Warsaw,RP,43,Unit,872
872-2,plac Sybiraków,Warsaw,RP,38,Unit,872
873-1,al. Konstytucji 3 Maja,Warsaw,RP,6,Unit,873
874-1,plac Strumykowa,Warsaw,RP,1,Unit,874
874-2,plac Strumykowa,Warsaw,RP,9,Unit,874
874-3,plac Strumykowa,Warsaw,RP,2,Unit,874
875-1,plac Kowalska,Warsaw,RP,715,Unit,875
875-2,plac Kowalska,Warsaw,RP,694,Unit,875
876-1,ul. Piaskowa,Warsaw,RP,23,Unit,876
876-2,ul. Piaskowa,Warsaw,RP,27,Unit,876
877-1,pl. Miła,Warsaw,RP,15,Unit,877
877-2,pl. Miła,Warsaw,RP,40,Unit,877
877-3,pl. Miła,Warsaw,RP,40,Unit,877
878-1,ulica Ludowa,Warsaw,RP,17,Unit,878
879-1,al. Krucza,Warsaw,RP,107,Unit,879
880-1,ul. Piękna,Warsaw,RP,88,Unit,880
881-1,plac Miodowa,Warsaw,RP,788,Unit,881
881-2,plac Miodowa,Warsaw,RP,803,Unit,881
881-3,plac Miodowa,Warsaw,RP,788,Unit,881
882-1,aleja Jeziorna,Warsaw,RP,111,Unit,882
882-2,aleja Jeziorna,Warsaw,RP,88,Unit,882
882-3,aleja Jeziorna,Warsaw,RP,113,Unit,882
882-4,aleja Jeziorna,Warsaw,RP,115,Unit,882
883-1,plac Popiełuszki,Warsaw,RP,43,Unit,883
883-2,plac Popiełuszki,Warsaw,RP,65,Unit,883
883-3,plac Popiełuszki,Warsaw,RP,63,Unit,883
883-4,plac Popiełuszki,Warsaw,RP,73,Unit,883
884-1,ulica Ciasna,Warsaw,RP,631,Unit,884
885-1,pl. Rolnicza,Warsaw,RP,24,Unit,885
885-2,pl. Rolnicza,Warsaw,RP,38,Unit,885
885-3,pl. Rolnicza,Warsaw,RP,1,Unit,885
886-1,pl. Jana,Warsaw,RP,99,Unit,886
886-2,pl. Jana,Warsaw,RP,95,Unit,886
887-1,al. Łanowa,Warsaw,RP,41,Unit,887
888-1,aleja Głogowa,Warsaw,RP,92,Unit,888
888-2,aleja Głogowa,Warsaw,RP,67,Unit,888
888-3,aleja Głogowa,Warsaw,RP,85,Unit,888
889-1,ul. Łąkowa,Warsaw,RP,61,Unit,889
889-2,ul. Łąkowa,Warsaw,RP,68,Unit,889
889-3,ul. Łąkowa,Warsaw,RP,68,Unit,889
890-1,pl. Władysława Łokietka,Warsaw,RP,3,Unit,890
890-2,pl. Władysława Łokietka,Warsaw,RP,14,Unit,890
891-1,ulica Rolnicza,Warsaw,RP,542,Unit,891
892-1,ulica Jastrzębia,Warsaw,RP,37,Unit,892
892-2,ulica Jastrzębia,Warsaw,RP,40,Unit,892
892-3,ulica Jastrzębia,Warsaw,RP,48,Unit,892
892-4,ulica Jastrzębia,Warsaw,RP,24,Unit,892
893-1,pl. Wolności,Warsaw,RP,7,Unit,893
894-1,ulica Bursztynowa,Warsaw,RP,542,Unit,894
894-2,ulica Bursztynowa,Warsaw,RP,548,Unit,894
894-3,ulica Bursztynowa,Warsaw,RP,571,Unit,894
895-1,plac Rejtana,Warsaw,RP,40,Unit,895
895-2,plac Rejtana,Warsaw,RP,65,Unit,895
895-3,plac Rejtana,Warsaw,RP,69,Unit,895
896-1,pl. Kościelna,Warsaw,RP,77,Unit,896
896-2,pl. Kościelna,Warsaw,RP,66,Unit,896
896-3,pl. Kościelna,Warsaw,RP,70,Unit,896
896-4,pl. Kościelna,Warsaw,RP,83,Unit,896
897-1,ul. Narutowicza,Warsaw,RP,45,Unit,897
897-2,ul. Narutowicza,Warsaw,RP,28,Unit,897
898-1,ul. Traugutta,Warsaw,RP,625,Unit,898
899-1,ulica Rolnicza,Warsaw,RP,14,Unit,899
900-1,pl. Przemysłowa,Warsaw,RP,1,Unit,900
900-2,pl. Przemysłowa,Warsaw,RP,4,Unit,900
900-3,pl. Przemysłowa,Warsaw,RP,7,Unit,900
901-1,ulica Księżycowa,Warsaw,RP,70,Unit,901
902-1,plac Mostowa,Warsaw,RP,438,Unit,902
902-2,plac Mostowa,Warsaw,RP,454,Unit,902
903-1,al. Wąska,Warsaw,RP,27,Unit,903
903-2,al. Wąska,Warsaw,RP,45,Unit,903
903-3,al. Wąska,Warsaw,RP,52,Unit,903
904-1,pl. Miłosza,Warsaw,RP,49,Unit,904
904-2,pl. Miłosza,Warsaw,RP,75,Unit,904
905-1,ul. Truskawkowa,Warsaw,RP,42,Unit,905
906-1,ulica Nałkowskiej,Warsaw,RP,494,Unit,906
907-1,aleja Opolska,Warsaw,RP,61,Unit,907
908-1,ul. Lotnicza,Warsaw,RP,1,Unit,908
908-2,ul. Lotnicza,Warsaw,RP,5,Unit,908
908-3,ul. Lotnicza,Warsaw,RP,33,Unit,908
909-1,ul. Wojska Polskiego,Warsaw,RP,209,Unit,909
909-2,ul. Wojska Polskiego,Warsaw,RP,229,Unit,909
909-3,ul. Wojska Polskiego,Warsaw,RP,227,Unit,909
910-1,plac Mickiewicza,Warsaw,RP,5,Unit,910
911-1,al. Traugutta,Warsaw,RP,69,Unit,911
911-2,al. Traugutta,Warsaw,RP,87,Unit,911
911-3,al. Traugutta,Warsaw,RP,86,Unit,911
911-4,al. Traugutta,Warsaw,RP,71,Unit,911
912-1,plac Cedrowa,Warsaw,RP,38,Unit,912
912-2,plac Cedrowa,Warsaw,RP,38,Unit,912
912-3,plac Cedrowa,Warsaw,RP,38,Unit,912
912-4,plac Cedrowa,Warsaw,RP,24,Unit,912
913-1,al. Jana Sobieskiego,Warsaw,RP,565,Unit,913
914-1,ul. Truskawkowa,Warsaw,RP,6,Unit,914
914-2,ul. Truskawkowa,Warsaw,RP,14,Unit,914
914-3,ul. Truskawkowa,Warsaw,RP,28,Unit,914
915-1,plac Poniatowskiego,Warsaw,RP,188,Unit,915
916-1,ul. Szmaragdowa,Warsaw,RP,90,Unit,916
916-2,ul. Szmaragdowa,Warsaw,RP,89,Unit,916
916-3,ul. Szmaragdowa,Warsaw,RP,106,Unit,916
916-4,ul. Szmaragdowa,Warsaw,RP,71,Unit,916
917-1,pl. Wrocławska,Warsaw,RP,13,Unit,917
917-2,pl. Wrocławska,Warsaw,RP,7,Unit,917
917-3,pl. Wrocławska,Warsaw,RP,8,Unit,917
917-4,pl. Wrocławska,Warsaw,RP,7,Unit,917
918-1,pl. Wiśniowa,Warsaw,RP,1006,Unit,918
918-2,pl. Wiśniowa,Warsaw,RP,992,Unit,918
918-3,pl. Wiśniowa,Warsaw,RP,978,Unit,918
919-1,ulica Władysława Łokietka,Warsaw,RP,944,Unit,919
920-1,plac Strumykowa,Warsaw,RP,169,Unit,920
920-2,plac Strumykowa,Warsaw,RP,154,Unit,920
921-1,ulica Rolna,Warsaw,RP,104,Unit,921
922-1,al. Lawendowa,Warsaw,RP,100,Unit,922
922-2,al. Lawendowa,Warsaw,RP,72,Unit,922
922-3,al. Lawendowa,Warsaw,RP,104,Unit,922
923-1,ul. Jaśminowa,Warsaw,RP,509,Unit,923
923-2,ul. Jaśminowa,Warsaw,RP,523,Unit,923
923-3,ul. Jaśminowa,Warsaw,RP,526,Unit,923
923-4,ul. Jaśminowa,Warsaw,RP,503,Unit,923
924-1,al. Żeglarska,Warsaw,RP,71,Unit,924
924-2,al. Żeglarska,Warsaw,RP,94,Unit,924
924-3,al. Żeglarska,Warsaw,RP,91,Unit,924
925-1,ul. Bociania,Warsaw,RP,69,Unit,925
926-1,ulica Podleśna,Warsaw,RP,36,Unit,926
927-1,aleja Stroma,Warsaw,RP,44,Unit,927
927-2,aleja Stroma,Warsaw,RP,35,Unit,927
927-3,aleja Stroma,Warsaw,RP,58,Unit,927
928-1,al. Długosza,Warsaw,RP,20,Unit,928
928-2,al. Długosza,Warsaw,RP,16,Unit,928
928-3,al. Długosza,Warsaw,RP,34,Unit,928
928-4,al. Długosza,Warsaw,RP,27,Unit,928
